user_id,signup_date,city,acquisition_channel,device_type,user_type
2302,2024-02-16,Hyderabad,Referral,Android,occasional
2303,2024-02-15,Bangalore,Organic,Android,occasional
2304,2024-02-28,Hyderabad,Instagram Ads,Android,regular
2305,2024-03-18,Mumbai,Google Ads,Android,one_time
2306,2024-02-17,Hyderabad,Referral,iOS,regular
2307,2024-03-25,Delhi,Organic,iOS,power
2308,2024-01-03,Bangalore,Organic,iOS,occasional
2309,2024-03-27,Hyderabad,Instagram Ads,iOS,regular
2310,2024-02-21,Pune,Organic,iOS,regular
2311,2024-02-24,Hyderabad,Organic,iOS,occasional
2312,2024-02-07,Pune,Instagram Ads,Android,one_time
2313,2024-03-07,Pune,Organic,Android,occasional
2314,2024-03-04,Mumbai,Google Ads,iOS,occasional
2315,2024-01-22,Hyderabad,Organic,iOS,one_time
2316,2024-03-25,Pune,Instagram Ads,Android,regular
2317,2024-01-28,Delhi,Organic,Android,regular
2318,2024-02-25,Mumbai,Instagram Ads,iOS,regular
2319,2024-02-19,Bangalore,Instagram Ads,iOS,occasional
2320,2024-03-26,Hyderabad,Organic,Android,occasional
2321,2024-03-09,Hyderabad,Organic,iOS,one_time
2322,2024-01-29,Pune,Organic,iOS,occasional
2323,2024-02-18,Hyderabad,Referral,Android,occasional
2324,2024-01-29,Bangalore,Organic,iOS,regular
2325,2024-01-12,Mumbai,Organic,iOS,one_time
2326,2024-03-16,Delhi,Organic,iOS,one_time
2327,2024-01-17,Bangalore,Referral,Android,one_time
2328,2024-02-09,Mumbai,Instagram Ads,iOS,power
2329,2024-02-24,Bangalore,Google Ads,Android,occasional
2330,2024-03-07,Pune,Instagram Ads,Android,power
2331,2024-02-20,Mumbai,Referral,iOS,regular
2332,2024-01-19,Bangalore,Instagram Ads,iOS,power
2333,2024-03-28,Hyderabad,Instagram Ads,iOS,occasional
2334,2024-01-19,Mumbai,Google Ads,iOS,occasional
2335,2024-03-05,Mumbai,Google Ads,iOS,regular
2336,2024-03-21,Delhi,Referral,iOS,regular
2337,2024-03-31,Hyderabad,Organic,iOS,occasional
2338,2024-01-20,Delhi,Instagram Ads,Android,regular
2339,2024-01-23,Hyderabad,Referral,iOS,regular
2340,2024-03-25,Delhi,Organic,iOS,occasional
2341,2024-02-13,Hyderabad,Referral,iOS,occasional
2342,2024-02-20,Hyderabad,Organic,iOS,power
2343,2024-02-06,Delhi,Referral,Android,power
2344,2024-01-17,Bangalore,Organic,iOS,regular
2345,2024-02-28,Delhi,Instagram Ads,iOS,one_time
2346,2024-03-30,Hyderabad,Google Ads,Android,occasional
2347,2024-01-27,Delhi,Instagram Ads,Android,occasional
2348,2024-02-16,Pune,Organic,Android,regular
2349,2024-02-18,Hyderabad,Instagram Ads,Android,occasional
2350,2024-01-13,Bangalore,Referral,Android,power
2351,2024-01-07,Mumbai,Google Ads,iOS,occasional
2352,2024-01-20,Hyderabad,Instagram Ads,Android,one_time
2353,2024-01-16,Delhi,Referral,iOS,occasional
2354,2024-02-08,Pune,Instagram Ads,iOS,one_time
2355,2024-03-29,Mumbai,Referral,iOS,occasional
2356,2024-02-05,Hyderabad,Google Ads,Android,regular
2357,2024-01-16,Mumbai,Organic,Android,one_time
2358,2024-03-03,Pune,Instagram Ads,Android,power
2359,2024-03-16,Pune,Referral,iOS,occasional
2360,2024-03-29,Mumbai,Instagram Ads,iOS,regular
2361,2024-03-02,Hyderabad,Google Ads,Android,power
2362,2024-01-13,Bangalore,Organic,Android,occasional
2363,2024-02-21,Mumbai,Referral,iOS,regular
2364,2024-01-09,Pune,Organic,Android,occasional
2365,2024-03-25,Mumbai,Instagram Ads,Android,occasional
2366,2024-01-01,Pune,Referral,iOS,power
2367,2024-01-16,Mumbai,Instagram Ads,Android,regular
2368,2024-03-24,Delhi,Organic,iOS,occasional
2369,2024-01-05,Mumbai,Organic,iOS,regular
2370,2024-02-16,Pune,Instagram Ads,iOS,occasional
2371,2024-03-25,Mumbai,Instagram Ads,iOS,occasional
2372,2024-01-06,Pune,Google Ads,iOS,one_time
2373,2024-01-18,Pune,Referral,iOS,occasional
2374,2024-03-07,Bangalore,Instagram Ads,Android,occasional
2375,2024-03-25,Mumbai,Instagram Ads,Android,occasional
2376,2024-01-25,Delhi,Google Ads,Android,regular
2377,2024-01-18,Pune,Instagram Ads,iOS,regular
2378,2024-02-05,Delhi,Referral,Android,occasional
2379,2024-03-11,Bangalore,Google Ads,iOS,occasional
2380,2024-03-24,Delhi,Referral,iOS,occasional
2381,2024-01-11,Bangalore,Referral,Android,one_time
2382,2024-03-09,Delhi,Organic,iOS,one_time
2383,2024-03-22,Delhi,Google Ads,Android,one_time
2384,2024-02-23,Delhi,Google Ads,iOS,occasional
2385,2024-02-18,Mumbai,Instagram Ads,Android,regular
2386,2024-02-04,Mumbai,Organic,iOS,occasional
2387,2024-01-09,Bangalore,Organic,iOS,regular
2388,2024-02-12,Bangalore,Instagram Ads,Android,occasional
2389,2024-02-05,Mumbai,Organic,iOS,occasional
2390,2024-01-29,Hyderabad,Organic,Android,occasional
2391,2024-01-23,Pune,Google Ads,iOS,regular
2392,2024-01-13,Pune,Google Ads,iOS,regular
2393,2024-03-11,Bangalore,Organic,Android,occasional
2394,2024-01-22,Bangalore,Referral,Android,regular
2395,2024-02-14,Pune,Referral,iOS,one_time
2396,2024-03-16,Delhi,Google Ads,Android,regular
2397,2024-03-28,Pune,Instagram Ads,Android,regular
2398,2024-01-19,Hyderabad,Google Ads,Android,power
2399,2024-03-22,Bangalore,Instagram Ads,iOS,occasional
2400,2024-03-31,Hyderabad,Instagram Ads,iOS,occasional
2401,2024-02-15,Hyderabad,Google Ads,iOS,regular
2402,2024-02-24,Pune,Instagram Ads,iOS,power
2403,2024-03-22,Mumbai,Google Ads,iOS,occasional
2404,2024-02-10,Mumbai,Organic,Android,regular
2405,2024-01-31,Mumbai,Instagram Ads,Android,occasional
2406,2024-01-11,Bangalore,Referral,Android,occasional
2407,2024-02-24,Pune,Instagram Ads,iOS,regular
2408,2024-03-04,Pune,Organic,iOS,regular
2409,2024-01-02,Pune,Instagram Ads,Android,one_time
2410,2024-02-24,Pune,Google Ads,Android,occasional
2411,2024-03-25,Pune,Organic,iOS,occasional
2412,2024-01-22,Pune,Instagram Ads,Android,regular
2413,2024-01-10,Bangalore,Instagram Ads,iOS,occasional
2414,2024-01-07,Hyderabad,Referral,iOS,power
2415,2024-01-22,Bangalore,Organic,iOS,occasional
2416,2024-03-27,Delhi,Organic,iOS,one_time
2417,2024-02-08,Hyderabad,Google Ads,iOS,regular
2418,2024-01-28,Mumbai,Referral,Android,power
2419,2024-02-09,Pune,Organic,iOS,power
2420,2024-03-20,Hyderabad,Organic,iOS,regular
2421,2024-01-01,Pune,Referral,iOS,regular
2422,2024-02-08,Bangalore,Organic,Android,power
2423,2024-02-14,Delhi,Referral,iOS,occasional
2424,2024-01-02,Mumbai,Referral,iOS,occasional
2425,2024-01-26,Mumbai,Instagram Ads,iOS,regular
2426,2024-01-16,Hyderabad,Organic,Android,one_time
2427,2024-03-25,Bangalore,Instagram Ads,iOS,regular
2428,2024-02-20,Bangalore,Google Ads,iOS,one_time
2429,2024-02-24,Delhi,Google Ads,Android,regular
2430,2024-02-26,Hyderabad,Instagram Ads,Android,one_time
2431,2024-02-15,Hyderabad,Organic,iOS,occasional
2432,2024-03-31,Delhi,Organic,Android,one_time
2433,2024-02-06,Mumbai,Instagram Ads,iOS,one_time
2434,2024-02-23,Bangalore,Organic,Android,regular
2435,2024-03-26,Delhi,Referral,iOS,one_time
2436,2024-01-16,Hyderabad,Referral,iOS,regular
2437,2024-03-28,Delhi,Google Ads,iOS,regular
2438,2024-03-05,Hyderabad,Instagram Ads,Android,regular
2439,2024-01-14,Mumbai,Instagram Ads,Android,occasional
2440,2024-02-14,Pune,Organic,Android,regular
2441,2024-01-07,Bangalore,Referral,Android,occasional
2442,2024-02-25,Hyderabad,Google Ads,iOS,occasional
2443,2024-03-03,Mumbai,Referral,Android,occasional
2444,2024-03-20,Delhi,Instagram Ads,Android,one_time
2445,2024-02-05,Mumbai,Google Ads,Android,occasional
2446,2024-03-26,Hyderabad,Instagram Ads,iOS,regular
2447,2024-03-31,Mumbai,Instagram Ads,Android,regular
2448,2024-03-16,Delhi,Instagram Ads,Android,regular
2449,2024-01-17,Hyderabad,Organic,iOS,power
2450,2024-01-25,Delhi,Referral,Android,regular
2451,2024-03-19,Delhi,Organic,Android,regular
2452,2024-02-18,Hyderabad,Google Ads,Android,one_time
2453,2024-01-29,Bangalore,Referral,iOS,occasional
2454,2024-01-08,Pune,Referral,Android,regular
2455,2024-02-08,Mumbai,Google Ads,iOS,occasional
2456,2024-02-05,Bangalore,Referral,Android,regular
2457,2024-02-10,Mumbai,Instagram Ads,Android,occasional
2458,2024-01-01,Mumbai,Google Ads,Android,occasional
2459,2024-02-06,Hyderabad,Google Ads,Android,occasional
2460,2024-02-25,Delhi,Google Ads,iOS,occasional
2461,2024-02-16,Bangalore,Google Ads,Android,one_time
2462,2024-01-13,Mumbai,Instagram Ads,iOS,one_time
2463,2024-02-16,Bangalore,Google Ads,Android,occasional
2464,2024-03-24,Bangalore,Instagram Ads,iOS,occasional
2465,2024-01-12,Mumbai,Instagram Ads,Android,occasional
2466,2024-01-06,Pune,Instagram Ads,Android,regular
2467,2024-03-31,Hyderabad,Organic,Android,regular
2468,2024-03-10,Pune,Google Ads,iOS,power
2469,2024-03-01,Delhi,Instagram Ads,Android,occasional
2470,2024-01-17,Delhi,Referral,iOS,occasional
2471,2024-03-12,Bangalore,Google Ads,iOS,regular
2472,2024-03-21,Mumbai,Referral,Android,one_time
2473,2024-03-02,Hyderabad,Organic,Android,one_time
2474,2024-03-17,Bangalore,Instagram Ads,iOS,occasional
2475,2024-01-06,Pune,Organic,Android,occasional
2476,2024-02-20,Hyderabad,Organic,Android,one_time
2477,2024-02-26,Pune,Referral,iOS,regular
2478,2024-02-21,Pune,Google Ads,Android,occasional
2479,2024-01-24,Mumbai,Instagram Ads,Android,regular
2480,2024-03-16,Mumbai,Referral,iOS,occasional
2481,2024-02-08,Delhi,Google Ads,iOS,regular
2482,2024-03-11,Mumbai,Instagram Ads,Android,one_time
2483,2024-01-06,Pune,Instagram Ads,iOS,one_time
2484,2024-01-06,Delhi,Google Ads,Android,regular
2485,2024-02-04,Mumbai,Instagram Ads,Android,occasional
2486,2024-03-09,Mumbai,Organic,iOS,one_time
2487,2024-03-21,Pune,Google Ads,iOS,occasional
2488,2024-01-11,Pune,Google Ads,Android,one_time
2489,2024-02-22,Pune,Google Ads,iOS,occasional
2490,2024-01-08,Mumbai,Google Ads,Android,regular
2491,2024-02-05,Delhi,Google Ads,Android,regular
2492,2024-03-09,Pune,Organic,iOS,regular
2493,2024-03-24,Bangalore,Instagram Ads,iOS,occasional
2494,2024-01-29,Bangalore,Google Ads,Android,regular
2495,2024-03-15,Hyderabad,Instagram Ads,iOS,occasional
2496,2024-01-30,Hyderabad,Google Ads,Android,occasional
2497,2024-03-02,Mumbai,Referral,Android,occasional
2498,2024-02-28,Delhi,Instagram Ads,Android,one_time
2499,2024-03-13,Hyderabad,Instagram Ads,iOS,one_time
2500,2024-01-03,Bangalore,Instagram Ads,Android,occasional
2501,2024-02-20,Pune,Instagram Ads,Android,one_time
2502,2024-01-19,Mumbai,Referral,Android,occasional
2503,2024-02-28,Hyderabad,Organic,Android,occasional
2504,2024-01-02,Pune,Organic,iOS,one_time
2505,2024-02-19,Mumbai,Organic,Android,regular
2506,2024-03-23,Mumbai,Instagram Ads,Android,regular
2507,2024-01-11,Bangalore,Instagram Ads,Android,one_time
2508,2024-01-02,Mumbai,Google Ads,Android,occasional
2509,2024-01-26,Delhi,Referral,iOS,one_time
2510,2024-01-21,Bangalore,Google Ads,iOS,one_time
2511,2024-01-20,Delhi,Organic,iOS,power
2512,2024-03-21,Pune,Organic,Android,one_time
2513,2024-01-06,Mumbai,Google Ads,Android,occasional
2514,2024-03-06,Hyderabad,Instagram Ads,Android,occasional
2515,2024-01-29,Mumbai,Instagram Ads,iOS,occasional
2516,2024-02-19,Delhi,Google Ads,iOS,one_time
2517,2024-01-29,Hyderabad,Organic,iOS,power
2518,2024-01-22,Mumbai,Instagram Ads,Android,occasional
2519,2024-02-06,Bangalore,Organic,iOS,occasional
2520,2024-01-16,Bangalore,Organic,Android,occasional
2521,2024-03-18,Delhi,Instagram Ads,iOS,occasional
2522,2024-03-08,Bangalore,Instagram Ads,iOS,regular
2523,2024-01-20,Bangalore,Google Ads,iOS,regular
2524,2024-01-14,Bangalore,Referral,iOS,regular
2525,2024-02-03,Mumbai,Organic,Android,one_time
2526,2024-03-24,Delhi,Google Ads,Android,regular
2527,2024-02-19,Hyderabad,Referral,Android,regular
2528,2024-01-15,Pune,Referral,iOS,one_time
2529,2024-01-19,Mumbai,Google Ads,Android,power
2530,2024-01-24,Hyderabad,Google Ads,iOS,one_time
2531,2024-03-04,Hyderabad,Referral,iOS,occasional
2532,2024-03-18,Bangalore,Instagram Ads,Android,one_time
2533,2024-02-19,Hyderabad,Referral,iOS,regular
2534,2024-03-09,Pune,Instagram Ads,iOS,power
2535,2024-01-11,Pune,Referral,Android,occasional
2536,2024-03-30,Mumbai,Instagram Ads,iOS,one_time
2537,2024-01-01,Delhi,Organic,iOS,occasional
2538,2024-03-12,Hyderabad,Instagram Ads,Android,regular
2539,2024-01-08,Bangalore,Google Ads,Android,occasional
2540,2024-02-07,Hyderabad,Instagram Ads,iOS,occasional
2541,2024-02-01,Delhi,Instagram Ads,Android,occasional
2542,2024-01-18,Mumbai,Instagram Ads,iOS,occasional
2543,2024-01-04,Hyderabad,Google Ads,Android,one_time
2544,2024-03-30,Mumbai,Organic,iOS,occasional
2545,2024-03-17,Delhi,Organic,Android,power
2546,2024-02-16,Delhi,Organic,Android,occasional
2547,2024-01-10,Mumbai,Referral,Android,power
2548,2024-01-24,Hyderabad,Instagram Ads,iOS,occasional
2549,2024-03-01,Hyderabad,Google Ads,iOS,occasional
2550,2024-03-23,Mumbai,Google Ads,Android,power
2551,2024-01-20,Mumbai,Organic,Android,regular
2552,2024-03-05,Delhi,Organic,iOS,regular
2553,2024-02-24,Hyderabad,Google Ads,iOS,one_time
2554,2024-03-31,Delhi,Referral,Android,one_time
2555,2024-02-04,Mumbai,Referral,Android,power
2556,2024-01-28,Hyderabad,Organic,Android,one_time
2557,2024-02-20,Delhi,Organic,iOS,occasional
2558,2024-03-02,Bangalore,Referral,iOS,regular
2559,2024-01-22,Mumbai,Google Ads,iOS,power
2560,2024-01-25,Bangalore,Organic,Android,occasional
2561,2024-01-10,Bangalore,Google Ads,Android,occasional
2562,2024-01-31,Bangalore,Instagram Ads,Android,occasional
2563,2024-01-09,Delhi,Organic,iOS,power
2564,2024-01-25,Pune,Instagram Ads,Android,power
2565,2024-01-31,Bangalore,Organic,Android,occasional
2566,2024-03-13,Hyderabad,Organic,Android,regular
2567,2024-02-10,Mumbai,Google Ads,Android,regular
2568,2024-02-15,Bangalore,Referral,Android,regular
2569,2024-02-10,Hyderabad,Google Ads,Android,one_time
2570,2024-03-30,Mumbai,Google Ads,iOS,one_time
2571,2024-03-05,Mumbai,Instagram Ads,Android,occasional
2572,2024-03-16,Hyderabad,Referral,Android,one_time
2573,2024-02-07,Delhi,Instagram Ads,iOS,regular
2574,2024-01-11,Mumbai,Instagram Ads,Android,occasional
2575,2024-03-28,Delhi,Instagram Ads,iOS,regular
2576,2024-02-27,Delhi,Google Ads,iOS,occasional
2577,2024-02-16,Pune,Referral,Android,one_time
2578,2024-03-28,Hyderabad,Instagram Ads,Android,occasional
2579,2024-03-19,Pune,Organic,Android,regular
2580,2024-03-13,Hyderabad,Organic,Android,occasional
2581,2024-01-19,Bangalore,Organic,iOS,regular
2582,2024-01-13,Hyderabad,Google Ads,Android,one_time
2583,2024-02-07,Delhi,Organic,iOS,occasional
2584,2024-03-14,Bangalore,Google Ads,Android,occasional
2585,2024-01-10,Delhi,Referral,iOS,occasional
2586,2024-03-01,Bangalore,Referral,Android,occasional
2587,2024-01-16,Pune,Referral,Android,power
2588,2024-02-16,Bangalore,Referral,iOS,occasional
2589,2024-03-20,Delhi,Referral,iOS,regular
2590,2024-03-06,Pune,Google Ads,iOS,occasional
2591,2024-01-11,Hyderabad,Referral,iOS,one_time
2592,2024-03-28,Mumbai,Organic,Android,one_time
2593,2024-03-30,Pune,Organic,Android,occasional
2594,2024-01-14,Bangalore,Referral,Android,occasional
2595,2024-03-13,Hyderabad,Organic,Android,regular
2596,2024-02-19,Hyderabad,Organic,iOS,occasional
2597,2024-02-29,Hyderabad,Referral,Android,regular
2598,2024-01-11,Delhi,Organic,iOS,occasional
2599,2024-02-25,Delhi,Referral,iOS,regular
2600,2024-01-09,Bangalore,Google Ads,iOS,regular
2601,2024-01-28,Hyderabad,Organic,iOS,occasional
2602,2024-02-28,Mumbai,Instagram Ads,iOS,power
2603,2024-01-19,Delhi,Google Ads,Android,occasional
2604,2024-03-17,Hyderabad,Organic,iOS,regular
2605,2024-02-25,Hyderabad,Instagram Ads,Android,power
2606,2024-01-28,Mumbai,Referral,iOS,occasional
2607,2024-02-02,Delhi,Organic,Android,power
2608,2024-01-09,Bangalore,Referral,Android,regular
2609,2024-02-08,Hyderabad,Referral,Android,occasional
2610,2024-03-26,Bangalore,Instagram Ads,Android,power
2611,2024-01-12,Hyderabad,Google Ads,iOS,one_time
2612,2024-01-22,Delhi,Google Ads,iOS,power
2613,2024-03-02,Hyderabad,Instagram Ads,iOS,regular
2614,2024-02-15,Pune,Referral,Android,occasional
2615,2024-03-12,Pune,Instagram Ads,Android,regular
2616,2024-03-26,Pune,Instagram Ads,iOS,regular
2617,2024-03-26,Bangalore,Organic,Android,regular
2618,2024-02-28,Delhi,Referral,iOS,regular
2619,2024-01-15,Hyderabad,Google Ads,Android,one_time
2620,2024-02-27,Delhi,Referral,Android,regular
2621,2024-01-05,Delhi,Instagram Ads,iOS,occasional
2622,2024-03-30,Pune,Instagram Ads,iOS,one_time
2623,2024-01-28,Bangalore,Instagram Ads,Android,occasional
2624,2024-03-27,Pune,Organic,iOS,one_time
2625,2024-02-16,Mumbai,Google Ads,iOS,regular
2626,2024-03-05,Mumbai,Referral,iOS,one_time
2627,2024-02-22,Hyderabad,Google Ads,iOS,power
2628,2024-03-10,Hyderabad,Google Ads,Android,occasional
2629,2024-01-23,Hyderabad,Referral,iOS,occasional
2630,2024-01-23,Pune,Instagram Ads,iOS,regular
2631,2024-02-18,Bangalore,Referral,iOS,occasional
2632,2024-03-30,Pune,Organic,Android,occasional
2633,2024-01-14,Mumbai,Organic,iOS,power
2634,2024-01-14,Hyderabad,Organic,iOS,regular
2635,2024-03-05,Pune,Organic,iOS,occasional
2636,2024-02-23,Delhi,Instagram Ads,iOS,occasional
2637,2024-03-11,Hyderabad,Organic,Android,one_time
2638,2024-03-01,Mumbai,Google Ads,iOS,occasional
2639,2024-02-22,Hyderabad,Organic,iOS,one_time
2640,2024-01-29,Pune,Google Ads,iOS,occasional
2641,2024-03-25,Bangalore,Google Ads,iOS,regular
2642,2024-03-27,Delhi,Organic,iOS,regular
2643,2024-01-05,Mumbai,Organic,Android,occasional
2644,2024-02-17,Pune,Google Ads,iOS,occasional
2645,2024-01-22,Pune,Referral,Android,power
2646,2024-03-12,Hyderabad,Instagram Ads,iOS,regular
2647,2024-01-07,Pune,Referral,Android,one_time
2648,2024-03-22,Hyderabad,Instagram Ads,iOS,occasional
2649,2024-02-10,Pune,Instagram Ads,iOS,occasional
2650,2024-01-30,Mumbai,Instagram Ads,Android,occasional
2651,2024-03-21,Pune,Referral,iOS,regular
2652,2024-03-11,Delhi,Google Ads,Android,regular
2653,2024-01-12,Mumbai,Organic,iOS,regular
2654,2024-01-02,Pune,Instagram Ads,Android,power
2655,2024-03-20,Pune,Organic,iOS,occasional
2656,2024-01-04,Delhi,Referral,iOS,occasional
2657,2024-01-24,Delhi,Instagram Ads,iOS,one_time
2658,2024-01-25,Pune,Instagram Ads,iOS,one_time
2659,2024-02-03,Mumbai,Google Ads,Android,regular
2660,2024-01-19,Mumbai,Organic,Android,occasional
2661,2024-02-28,Pune,Organic,Android,occasional
2662,2024-01-19,Bangalore,Google Ads,Android,one_time
2663,2024-01-12,Mumbai,Referral,iOS,regular
2664,2024-01-27,Hyderabad,Organic,iOS,occasional
2665,2024-01-03,Hyderabad,Organic,iOS,occasional
2666,2024-03-21,Mumbai,Instagram Ads,iOS,regular
2667,2024-02-18,Bangalore,Referral,Android,regular
2668,2024-01-24,Bangalore,Organic,Android,occasional
2669,2024-03-25,Pune,Organic,Android,occasional
2670,2024-02-13,Bangalore,Referral,Android,regular
2671,2024-01-21,Pune,Google Ads,Android,occasional
2672,2024-01-25,Pune,Organic,Android,regular
2673,2024-03-07,Pune,Instagram Ads,Android,occasional
2674,2024-02-16,Mumbai,Instagram Ads,Android,regular
2675,2024-02-11,Delhi,Instagram Ads,Android,one_time
2676,2024-03-29,Delhi,Google Ads,iOS,regular
2677,2024-03-02,Delhi,Organic,iOS,regular
2678,2024-03-31,Pune,Google Ads,iOS,power
2679,2024-03-04,Hyderabad,Referral,Android,regular
2680,2024-02-02,Delhi,Instagram Ads,iOS,occasional
2681,2024-02-20,Mumbai,Google Ads,Android,regular
2682,2024-01-27,Hyderabad,Referral,iOS,one_time
2683,2024-02-24,Pune,Google Ads,iOS,power
2684,2024-03-20,Mumbai,Referral,iOS,regular
2685,2024-01-26,Pune,Google Ads,iOS,regular
2686,2024-03-21,Mumbai,Referral,Android,power
2687,2024-01-05,Pune,Google Ads,iOS,regular
2688,2024-02-07,Pune,Google Ads,iOS,occasional
2689,2024-01-04,Mumbai,Instagram Ads,iOS,occasional
2690,2024-02-24,Delhi,Google Ads,Android,occasional
2691,2024-01-10,Delhi,Google Ads,iOS,occasional
2692,2024-01-19,Bangalore,Organic,Android,occasional
2693,2024-02-10,Mumbai,Google Ads,Android,power
2694,2024-02-29,Pune,Google Ads,Android,occasional
2695,2024-03-12,Mumbai,Referral,iOS,one_time
2696,2024-03-18,Delhi,Instagram Ads,Android,occasional
2697,2024-03-12,Bangalore,Organic,iOS,occasional
2698,2024-03-28,Hyderabad,Google Ads,iOS,regular
2699,2024-01-26,Delhi,Organic,iOS,occasional
2700,2024-03-04,Mumbai,Google Ads,iOS,occasional
2701,2024-01-16,Mumbai,Referral,Android,occasional
2702,2024-03-17,Bangalore,Referral,Android,one_time
