user_id,total_sessions,total_orders,user_segment
3409,5,1,Occasional User
3410,19,2,Occasional User
3411,6,1,Occasional User
3412,6,0,Inactive
3413,12,3,Regular User
3414,1,0,Inactive
3415,4,1,Occasional User
3416,4,0,Inactive
3417,3,0,Inactive
3418,5,0,Inactive
3419,3,1,Occasional User
3420,1,1,Occasional User
3421,2,0,Inactive
3422,4,0,Inactive
3423,3,1,Occasional User
3424,10,3,Regular User
3425,2,0,Inactive
3426,6,1,Occasional User
3427,2,0,Inactive
3428,2,0,Inactive
3429,1,0,Inactive
3430,5,3,Regular User
3432,2,1,Occasional User
3433,3,0,Inactive
3434,1,1,Occasional User
3435,3,2,Occasional User
3436,7,2,Occasional User
3437,3,2,Occasional User
3438,4,2,Occasional User
3439,2,0,Inactive
3440,1,0,Inactive
3441,3,0,Inactive
3442,4,1,Occasional User
3443,7,0,Inactive
3444,2,0,Inactive
3445,1,0,Inactive
3446,3,1,Occasional User
3447,2,0,Inactive
3448,5,0,Inactive
3449,5,2,Occasional User
3450,13,2,Occasional User
3451,3,1,Occasional User
3452,6,2,Occasional User
3453,6,1,Occasional User
3454,8,3,Regular User
3455,1,0,Inactive
3456,3,1,Occasional User
3457,2,0,Inactive
3458,6,3,Regular User
3459,3,1,Occasional User
3460,3,0,Inactive
3461,3,0,Inactive
3462,7,1,Occasional User
3463,5,1,Occasional User
3464,5,1,Occasional User
3465,8,2,Occasional User
3466,6,2,Occasional User
3467,3,1,Occasional User
3468,4,1,Occasional User
3469,1,0,Inactive
3470,7,2,Occasional User
3471,11,2,Occasional User
3472,4,0,Inactive
3473,6,2,Occasional User
3474,4,1,Occasional User
3475,1,0,Inactive
3476,1,0,Inactive
3477,2,0,Inactive
3478,6,1,Occasional User
3479,3,0,Inactive
3481,10,2,Occasional User
3482,3,1,Occasional User
3483,7,0,Inactive
3484,1,0,Inactive
3485,4,0,Inactive
3486,4,0,Inactive
3487,2,0,Inactive
3488,19,2,Occasional User
3489,17,3,Regular User
3490,5,1,Occasional User
3491,13,5,Regular User
3492,2,0,Inactive
3494,1,1,Occasional User
3495,3,2,Occasional User
3496,8,2,Occasional User
3497,2,0,Inactive
3498,2,0,Inactive
3499,6,0,Inactive
3500,1,0,Inactive
3501,6,2,Occasional User
3502,2,0,Inactive
3503,1,1,Occasional User
3504,16,4,Regular User
3505,1,0,Inactive
3507,2,1,Occasional User
3508,5,1,Occasional User
3509,2,0,Inactive
3511,6,0,Inactive
3512,7,2,Occasional User
3513,2,0,Inactive
3514,1,1,Occasional User
3515,2,0,Inactive
3516,2,0,Inactive
3517,9,2,Occasional User
3518,5,1,Occasional User
3519,17,3,Regular User
3520,1,0,Inactive
3521,9,2,Occasional User
3522,3,0,Inactive
3523,2,1,Occasional User
3524,7,1,Occasional User
3525,7,1,Occasional User
3526,6,3,Regular User
3527,2,0,Inactive
3528,4,0,Inactive
3529,1,1,Occasional User
3530,4,1,Occasional User
3531,1,1,Occasional User
3532,3,0,Inactive
3533,6,0,Inactive
3534,7,3,Regular User
3535,9,1,Occasional User
3536,9,1,Occasional User
3537,1,0,Inactive
3538,10,4,Regular User
3539,3,0,Inactive
3540,16,5,Regular User
3541,3,0,Inactive
3542,2,0,Inactive
3543,6,1,Occasional User
3544,8,0,Inactive
3545,2,0,Inactive
3546,6,2,Occasional User
3547,12,3,Regular User
3548,4,0,Inactive
3549,5,0,Inactive
3550,3,1,Occasional User
3551,1,0,Inactive
3552,6,0,Inactive
3553,3,0,Inactive
3554,5,2,Occasional User
3555,6,2,Occasional User
3556,5,2,Occasional User
3557,6,1,Occasional User
3558,6,2,Occasional User
3559,1,0,Inactive
3560,5,0,Inactive
3561,1,0,Inactive
3562,2,1,Occasional User
3563,12,3,Regular User
3564,1,0,Inactive
3565,6,3,Regular User
3566,5,0,Inactive
3567,5,2,Occasional User
3568,2,1,Occasional User
3569,1,0,Inactive
3571,6,2,Occasional User
3572,1,0,Inactive
3573,2,0,Inactive
3574,1,0,Inactive
3575,1,0,Inactive
3576,7,0,Inactive
3577,7,1,Occasional User
3578,3,1,Occasional User
3579,5,2,Occasional User
3580,3,0,Inactive
3581,4,0,Inactive
3582,2,1,Occasional User
3583,6,2,Occasional User
3584,1,0,Inactive
3585,2,0,Inactive
3586,9,2,Occasional User
3587,3,1,Occasional User
3588,6,1,Occasional User
3589,1,0,Inactive
3590,6,2,Occasional User
3591,2,0,Inactive
3592,1,0,Inactive
3593,3,0,Inactive
3594,3,0,Inactive
3595,1,0,Inactive
3596,6,2,Occasional User
3597,10,5,Regular User
3598,6,1,Occasional User
3599,7,2,Occasional User
3600,4,1,Occasional User
3601,7,2,Occasional User
3602,4,1,Occasional User
3603,7,2,Occasional User
3605,8,1,Occasional User
3606,7,1,Occasional User
3607,2,1,Occasional User
3608,3,2,Occasional User
3609,1,0,Inactive
3610,1,1,Occasional User
3611,4,1,Occasional User
3612,9,2,Occasional User
3613,10,1,Occasional User
3614,6,2,Occasional User
3615,8,3,Regular User
3616,5,3,Regular User
3617,3,0,Inactive
3618,1,1,Occasional User
3619,6,4,Regular User
3620,9,0,Inactive
3621,4,1,Occasional User
3622,6,0,Inactive
3623,10,0,Inactive
3624,1,0,Inactive
3626,10,3,Regular User
3627,10,2,Occasional User
3628,1,0,Inactive
3629,6,3,Regular User
3630,5,1,Occasional User
3631,4,1,Occasional User
3632,7,1,Occasional User
3633,2,0,Inactive
3634,1,0,Inactive
3635,12,3,Regular User
3636,3,2,Occasional User
3637,1,0,Inactive
3638,17,7,Regular User
3639,5,1,Occasional User
3640,7,1,Occasional User
3641,9,2,Occasional User
3642,2,0,Inactive
3643,3,0,Inactive
3645,4,1,Occasional User
3646,2,0,Inactive
3647,5,2,Occasional User
3648,4,1,Occasional User
3649,1,1,Occasional User
3650,1,0,Inactive
3651,6,1,Occasional User
3652,1,0,Inactive
3653,1,0,Inactive
3654,6,1,Occasional User
3655,12,1,Occasional User
3656,9,2,Occasional User
3657,7,2,Occasional User
3658,1,1,Occasional User
3659,4,1,Occasional User
3660,1,0,Inactive
3661,6,2,Occasional User
3662,4,1,Occasional User
3663,9,0,Inactive
3664,12,1,Occasional User
3665,5,2,Occasional User
3666,3,0,Inactive
3667,1,0,Inactive
3668,9,3,Regular User
3669,15,3,Regular User
3670,3,0,Inactive
3671,6,0,Inactive
3673,4,0,Inactive
3674,8,1,Occasional User
3675,2,0,Inactive
3676,1,0,Inactive
3677,2,0,Inactive
3678,8,2,Occasional User
3679,2,1,Occasional User
3680,7,3,Regular User
3681,1,1,Occasional User
3682,10,1,Occasional User
3684,3,0,Inactive
3685,6,1,Occasional User
3686,4,1,Occasional User
3687,1,0,Inactive
3688,6,2,Occasional User
3689,19,3,Regular User
3690,14,5,Regular User
3691,2,0,Inactive
3692,4,1,Occasional User
3693,3,0,Inactive
3694,3,0,Inactive
3695,3,0,Inactive
3696,18,1,Occasional User
3697,1,1,Occasional User
3698,3,0,Inactive
3699,1,0,Inactive
3700,9,0,Inactive
3701,2,0,Inactive
3702,5,1,Occasional User
3703,8,2,Occasional User
3704,1,0,Inactive
3705,2,0,Inactive
3706,2,0,Inactive
3707,3,1,Occasional User
3708,1,0,Inactive
3709,10,1,Occasional User
3710,1,1,Occasional User
3711,17,6,Regular User
3712,4,1,Occasional User
3713,4,0,Inactive
3714,5,3,Regular User
3715,1,0,Inactive
3716,6,0,Inactive
3717,3,1,Occasional User
3718,15,1,Occasional User
3719,3,0,Inactive
3720,1,0,Inactive
3721,6,4,Regular User
3722,1,1,Occasional User
3723,2,1,Occasional User
3724,7,0,Inactive
3725,7,1,Occasional User
3726,2,0,Inactive
3727,10,3,Regular User
3728,11,4,Regular User
3729,2,0,Inactive
3730,5,0,Inactive
3731,10,2,Occasional User
3732,1,0,Inactive
3733,3,0,Inactive
3734,3,0,Inactive
3735,9,1,Occasional User
3736,3,0,Inactive
3737,1,0,Inactive
3738,6,1,Occasional User
3739,6,2,Occasional User
3740,3,0,Inactive
3741,2,0,Inactive
3742,1,0,Inactive
3743,5,0,Inactive
3744,13,2,Occasional User
3745,15,3,Regular User
3746,6,3,Regular User
3747,6,1,Occasional User
3748,4,1,Occasional User
3749,4,3,Regular User
3750,1,0,Inactive
3751,1,0,Inactive
3752,1,0,Inactive
3753,7,2,Occasional User
3754,4,2,Occasional User
3755,10,2,Occasional User
3757,7,2,Occasional User
3758,7,2,Occasional User
3759,5,1,Occasional User
3760,1,1,Occasional User
3761,10,2,Occasional User
3762,5,2,Occasional User
3763,3,1,Occasional User
3764,8,1,Occasional User
3765,3,0,Inactive
3766,5,0,Inactive
3767,4,3,Regular User
3768,1,0,Inactive
3769,5,2,Occasional User
3770,8,2,Occasional User
3772,2,0,Inactive
3773,8,2,Occasional User
3774,4,0,Inactive
3775,3,0,Inactive
3776,2,0,Inactive
3777,2,1,Occasional User
3778,6,1,Occasional User
3779,3,1,Occasional User
3780,1,0,Inactive
3781,6,2,Occasional User
3782,4,2,Occasional User
3783,15,2,Occasional User
3784,1,0,Inactive
3785,1,0,Inactive
3786,9,2,Occasional User
3787,6,2,Occasional User
3788,4,0,Inactive
3789,1,0,Inactive
3790,2,1,Occasional User
3791,1,0,Inactive
3792,11,1,Occasional User
3793,5,0,Inactive
3794,1,0,Inactive
3795,10,3,Regular User
3797,4,1,Occasional User
3798,7,4,Regular User
3799,9,2,Occasional User
3800,5,0,Inactive
3801,9,0,Inactive
3802,2,1,Occasional User
3803,2,0,Inactive
3804,1,0,Inactive
3805,7,2,Occasional User
3806,1,0,Inactive
3807,4,1,Occasional User
3808,9,0,Inactive
3809,16,3,Regular User
3810,18,0,Inactive
3811,6,1,Occasional User
3812,5,2,Occasional User
3813,7,3,Regular User
3814,1,0,Inactive
3815,6,2,Occasional User
3816,3,1,Occasional User
3817,6,1,Occasional User
3819,2,0,Inactive
3820,4,0,Inactive
3821,8,2,Occasional User
3822,7,2,Occasional User
3823,2,0,Inactive
3824,3,0,Inactive
3825,1,0,Inactive
3826,5,0,Inactive
3827,4,2,Occasional User
3828,6,2,Occasional User
3830,9,2,Occasional User
3831,5,0,Inactive
3832,2,0,Inactive
3833,1,0,Inactive
3834,7,1,Occasional User
3835,5,2,Occasional User
3836,1,0,Inactive
3837,2,0,Inactive
3838,7,1,Occasional User
3839,2,0,Inactive
3840,6,1,Occasional User
3841,4,0,Inactive
3842,3,0,Inactive
3843,1,0,Inactive
3844,5,2,Occasional User
3845,6,0,Inactive
3846,4,0,Inactive
3847,1,0,Inactive
3848,4,1,Occasional User
3849,5,0,Inactive
3850,10,6,Regular User
3851,1,1,Occasional User
3852,7,3,Regular User
3853,4,0,Inactive
3854,2,1,Occasional User
3855,2,0,Inactive
3856,9,2,Occasional User
3857,9,1,Occasional User
3858,6,1,Occasional User
3859,2,0,Inactive
3860,1,0,Inactive
3861,1,0,Inactive
3862,3,1,Occasional User
3863,9,2,Occasional User
3864,7,0,Inactive
3865,3,1,Occasional User
3866,2,0,Inactive
3867,5,1,Occasional User
3868,3,0,Inactive
3869,6,0,Inactive
3870,13,2,Occasional User
3871,2,0,Inactive
3872,8,2,Occasional User
3873,8,1,Occasional User
3874,2,0,Inactive
3875,19,4,Regular User
3876,5,1,Occasional User
3877,1,0,Inactive
3878,1,0,Inactive
3879,5,1,Occasional User
3880,2,0,Inactive
3881,5,1,Occasional User
3882,5,1,Occasional User
3883,2,0,Inactive
3884,9,3,Regular User
3885,1,1,Occasional User
3886,2,1,Occasional User
3887,1,0,Inactive
3888,6,3,Regular User
3889,3,0,Inactive
3890,6,1,Occasional User
3891,5,1,Occasional User
3892,4,0,Inactive
3893,4,0,Inactive
3894,3,1,Occasional User
3895,3,1,Occasional User
3896,1,1,Occasional User
3898,1,0,Inactive
3899,3,0,Inactive
3900,2,0,Inactive
3901,5,1,Occasional User
3902,8,0,Inactive
3903,1,0,Inactive
3904,7,1,Occasional User
3905,1,0,Inactive
3906,3,1,Occasional User
3907,3,1,Occasional User
3908,6,1,Occasional User
3909,3,1,Occasional User
3910,3,1,Occasional User
3911,13,1,Occasional User
3912,9,3,Regular User
3913,13,1,Occasional User
3914,2,0,Inactive
3915,1,0,Inactive
3916,9,0,Inactive
3917,5,0,Inactive
3918,3,0,Inactive
3919,6,1,Occasional User
3920,1,0,Inactive
3921,2,0,Inactive
3922,6,0,Inactive
3923,6,3,Regular User
3924,8,1,Occasional User
3925,1,0,Inactive
3926,2,0,Inactive
3927,5,1,Occasional User
3928,6,1,Occasional User
3929,6,2,Occasional User
3930,7,0,Inactive
3931,1,0,Inactive
3932,1,0,Inactive
3933,4,0,Inactive
3934,7,2,Occasional User
3935,7,3,Regular User
3936,3,0,Inactive
3937,5,1,Occasional User
3938,6,0,Inactive
3939,9,1,Occasional User
3940,3,1,Occasional User
3941,4,0,Inactive
3942,1,1,Occasional User
3943,7,3,Regular User
3944,7,0,Inactive
3945,8,1,Occasional User
3946,14,3,Regular User
3947,4,1,Occasional User
3948,4,1,Occasional User
3949,5,2,Occasional User
3950,10,2,Occasional User
3951,17,4,Regular User
3952,2,0,Inactive
3953,2,0,Inactive
3954,1,0,Inactive
3955,7,1,Occasional User
3956,2,0,Inactive
3957,1,1,Occasional User
3958,6,1,Occasional User
3959,17,4,Regular User
3960,4,1,Occasional User
3961,3,1,Occasional User
3962,10,1,Occasional User
3963,5,0,Inactive
3964,5,2,Occasional User
3965,20,4,Regular User
3966,5,1,Occasional User
3967,6,0,Inactive
3968,16,2,Occasional User
3969,5,1,Occasional User
3970,7,2,Occasional User
3971,2,1,Occasional User
3972,6,1,Occasional User
3973,8,1,Occasional User
3974,6,0,Inactive
3975,10,1,Occasional User
3977,7,2,Occasional User
3978,4,1,Occasional User
3979,1,0,Inactive
3980,5,0,Inactive
3981,1,0,Inactive
3982,1,1,Occasional User
3983,5,2,Occasional User
3984,7,2,Occasional User
3985,2,0,Inactive
3986,1,0,Inactive
3987,14,5,Regular User
3988,5,1,Occasional User
3989,9,3,Regular User
3990,1,0,Inactive
3991,15,2,Occasional User
3992,10,3,Regular User
3993,4,1,Occasional User
3994,3,2,Occasional User
3995,6,0,Inactive
3996,3,0,Inactive
3997,6,1,Occasional User
3998,7,2,Occasional User
3999,4,1,Occasional User
4000,9,1,Occasional User
4001,5,2,Occasional User
4002,1,0,Inactive
4003,6,1,Occasional User
4004,5,3,Regular User
4005,6,1,Occasional User
4006,7,2,Occasional User
4007,7,2,Occasional User
4008,3,1,Occasional User
4009,3,0,Inactive
4010,5,2,Occasional User
4011,11,2,Occasional User
4012,9,1,Occasional User
4013,3,0,Inactive
4015,5,1,Occasional User
4016,8,2,Occasional User
4017,2,0,Inactive
4018,1,0,Inactive
4019,7,1,Occasional User
4020,10,1,Occasional User
4021,3,0,Inactive
4022,10,1,Occasional User
4023,6,3,Regular User
4024,1,1,Occasional User
4025,6,2,Occasional User
4026,2,0,Inactive
4027,6,2,Occasional User
4028,9,2,Occasional User
4029,2,0,Inactive
4030,8,3,Regular User
4031,6,1,Occasional User
4032,6,0,Inactive
4033,12,3,Regular User
4034,2,0,Inactive
4035,9,3,Regular User
4036,1,0,Inactive
4037,2,0,Inactive
4038,4,0,Inactive
4039,5,1,Occasional User
4040,6,1,Occasional User
4041,1,0,Inactive
4042,7,2,Occasional User
4043,3,1,Occasional User
4044,5,1,Occasional User
4045,3,0,Inactive
4046,5,1,Occasional User
4047,8,3,Regular User
4048,4,1,Occasional User
4049,1,0,Inactive
4050,6,1,Occasional User
4051,1,0,Inactive
4052,4,1,Occasional User
4053,2,1,Occasional User
4054,2,0,Inactive
4055,4,1,Occasional User
4056,14,3,Regular User
4057,2,0,Inactive
4058,4,0,Inactive
4059,1,0,Inactive
4060,2,0,Inactive
4061,5,2,Occasional User
4062,2,0,Inactive
4063,3,1,Occasional User
4064,10,3,Regular User
4065,1,0,Inactive
4066,2,1,Occasional User
4067,7,2,Occasional User
4068,1,0,Inactive
4069,1,0,Inactive
4070,2,0,Inactive
4071,10,3,Regular User
4072,3,2,Occasional User
4073,5,1,Occasional User
4074,4,1,Occasional User
4075,5,0,Inactive
4076,6,0,Inactive
4077,4,1,Occasional User
4078,6,0,Inactive
4079,4,1,Occasional User
4080,10,1,Occasional User
4081,6,1,Occasional User
4082,10,2,Occasional User
4083,3,2,Occasional User
4084,3,1,Occasional User
4085,5,0,Inactive
4086,4,0,Inactive
4087,9,2,Occasional User
4088,1,0,Inactive
4090,6,3,Regular User
4091,3,1,Occasional User
4092,8,1,Occasional User
4093,4,1,Occasional User
4094,2,0,Inactive
4095,8,2,Occasional User
4096,6,0,Inactive
4097,16,2,Occasional User
4099,2,0,Inactive
4100,16,3,Regular User
4102,3,1,Occasional User
4103,6,0,Inactive
4104,7,2,Occasional User
4105,6,3,Regular User
4106,4,2,Occasional User
4107,1,1,Occasional User
4108,11,3,Regular User
4109,2,0,Inactive
4110,5,1,Occasional User
4111,3,0,Inactive
4112,3,1,Occasional User
4113,9,1,Occasional User
4114,13,2,Occasional User
4115,5,2,Occasional User
4116,6,1,Occasional User
4117,2,0,Inactive
4118,6,1,Occasional User
4119,7,2,Occasional User
4120,2,0,Inactive
4121,2,1,Occasional User
4122,6,3,Regular User
4123,3,0,Inactive
4124,2,1,Occasional User
4125,3,0,Inactive
4126,1,0,Inactive
4127,5,2,Occasional User
4128,1,0,Inactive
4129,7,3,Regular User
4131,1,0,Inactive
4132,7,2,Occasional User
4133,6,2,Occasional User
4134,6,2,Occasional User
4135,3,1,Occasional User
4136,19,6,Regular User
4137,4,1,Occasional User
4138,8,2,Occasional User
4140,5,1,Occasional User
4141,9,3,Regular User
4142,2,0,Inactive
4143,1,0,Inactive
4144,2,1,Occasional User
4145,2,0,Inactive
4146,3,1,Occasional User
4147,6,2,Occasional User
4148,3,0,Inactive
4149,5,0,Inactive
4150,3,0,Inactive
4151,7,4,Regular User
4152,15,3,Regular User
4153,5,2,Occasional User
4154,6,2,Occasional User
4155,10,2,Occasional User
4156,17,3,Regular User
4157,2,0,Inactive
4159,1,1,Occasional User
4160,6,3,Regular User
4161,4,0,Inactive
4162,19,4,Regular User
4163,3,0,Inactive
4164,2,2,Occasional User
4165,5,1,Occasional User
4166,6,1,Occasional User
4167,10,0,Inactive
4168,16,3,Regular User
4169,5,0,Inactive
4172,1,0,Inactive
4173,5,0,Inactive
4174,5,1,Occasional User
4175,2,0,Inactive
4176,2,2,Occasional User
4177,4,1,Occasional User
4178,1,0,Inactive
4179,8,2,Occasional User
4180,2,1,Occasional User
4181,1,1,Occasional User
4182,5,2,Occasional User
4183,6,1,Occasional User
4185,8,2,Occasional User
4186,1,0,Inactive
4187,9,4,Regular User
4188,1,0,Inactive
4189,3,1,Occasional User
4190,5,1,Occasional User
4191,3,0,Inactive
4192,1,1,Occasional User
4193,4,0,Inactive
4194,4,1,Occasional User
4195,3,0,Inactive
4196,10,4,Regular User
4197,12,4,Regular User
4198,8,2,Occasional User
4199,5,1,Occasional User
4200,5,2,Occasional User
4201,2,2,Occasional User
4202,10,4,Regular User
4203,6,1,Occasional User
4204,2,0,Inactive
4205,2,1,Occasional User
4206,4,1,Occasional User
4207,4,1,Occasional User
4208,3,1,Occasional User
4209,6,0,Inactive
4210,1,0,Inactive
4211,6,0,Inactive
4212,4,0,Inactive
4213,5,3,Regular User
4214,7,1,Occasional User
4215,3,0,Inactive
4216,2,0,Inactive
4217,9,0,Inactive
4218,4,0,Inactive
4219,5,2,Occasional User
4220,10,1,Occasional User
4221,6,0,Inactive
4222,4,1,Occasional User
4223,1,1,Occasional User
4224,2,0,Inactive
4225,5,0,Inactive
4226,3,0,Inactive
4227,7,2,Occasional User
4228,3,0,Inactive
4229,2,1,Occasional User
4230,8,1,Occasional User
4231,4,0,Inactive
4232,4,2,Occasional User
4234,2,0,Inactive
4235,3,0,Inactive
4236,5,2,Occasional User
4237,3,0,Inactive
4238,4,0,Inactive
4239,5,2,Occasional User
4240,8,2,Occasional User
4241,4,0,Inactive
4242,5,0,Inactive
4243,6,1,Occasional User
4244,3,0,Inactive
4245,5,1,Occasional User
4246,2,1,Occasional User
4247,1,0,Inactive
4248,4,2,Occasional User
4249,1,1,Occasional User
4250,1,0,Inactive
4251,8,0,Inactive
4252,5,3,Regular User
4253,5,0,Inactive
4254,3,1,Occasional User
4255,6,2,Occasional User
4256,3,0,Inactive
4257,1,1,Occasional User
4258,5,1,Occasional User
4259,10,2,Occasional User
4260,5,2,Occasional User
4261,6,3,Regular User
4262,1,1,Occasional User
4263,6,1,Occasional User
4264,10,3,Regular User
4265,3,0,Inactive
4266,6,0,Inactive
4267,4,1,Occasional User
4268,11,2,Occasional User
4269,1,0,Inactive
4270,1,0,Inactive
4271,4,1,Occasional User
4272,2,1,Occasional User
4273,9,1,Occasional User
4274,4,0,Inactive
4275,5,1,Occasional User
4276,3,3,Regular User
4277,3,1,Occasional User
4278,9,1,Occasional User
4279,2,0,Inactive
4280,7,0,Inactive
4281,4,1,Occasional User
4282,4,1,Occasional User
4283,7,1,Occasional User
4284,3,1,Occasional User
4285,2,1,Occasional User
4286,5,1,Occasional User
4287,2,1,Occasional User
4288,6,3,Regular User
4289,7,1,Occasional User
4290,1,0,Inactive
4291,3,2,Occasional User
4292,11,4,Regular User
4293,4,0,Inactive
4294,2,1,Occasional User
4295,6,1,Occasional User
4296,9,3,Regular User
4297,8,1,Occasional User
4298,6,3,Regular User
4299,3,1,Occasional User
4300,3,0,Inactive
4301,14,1,Occasional User
4302,1,0,Inactive
4303,1,0,Inactive
4304,3,0,Inactive
4305,1,0,Inactive
4306,3,0,Inactive
4307,1,0,Inactive
4308,3,0,Inactive
4309,1,0,Inactive
4310,6,1,Occasional User
4311,3,0,Inactive
4312,2,0,Inactive
4313,1,0,Inactive
4314,2,0,Inactive
4315,1,0,Inactive
4316,9,3,Regular User
4317,6,0,Inactive
4318,1,0,Inactive
4319,2,0,Inactive
4320,3,2,Occasional User
4321,2,0,Inactive
4322,1,1,Occasional User
4323,3,0,Inactive
4324,6,2,Occasional User
4325,2,0,Inactive
4326,2,1,Occasional User
4327,10,1,Occasional User
4328,1,0,Inactive
4329,2,1,Occasional User
4330,2,0,Inactive
4331,8,1,Occasional User
4332,8,3,Regular User
4333,3,0,Inactive
4334,5,0,Inactive
4335,8,1,Occasional User
4336,5,1,Occasional User
4337,1,1,Occasional User
4338,1,1,Occasional User
4339,9,1,Occasional User
4340,6,0,Inactive
4341,3,0,Inactive
4342,19,6,Regular User
4343,2,0,Inactive
4344,2,1,Occasional User
4345,5,2,Occasional User
4346,8,2,Occasional User
4347,3,0,Inactive
4348,4,0,Inactive
4349,1,0,Inactive
4350,3,1,Occasional User
4351,2,1,Occasional User
4352,6,0,Inactive
4353,5,0,Inactive
4354,1,0,Inactive
4355,3,0,Inactive
4356,5,1,Occasional User
4357,7,0,Inactive
4358,4,0,Inactive
4360,1,0,Inactive
4361,12,3,Regular User
4362,4,1,Occasional User
4363,5,1,Occasional User
4364,2,0,Inactive
4365,6,2,Occasional User
4366,3,1,Occasional User
4368,5,0,Inactive
4369,3,1,Occasional User
4370,9,2,Occasional User
4371,8,0,Inactive
4372,8,1,Occasional User
